dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0102939,A comparison of clomipramine hydrochloride (Anafranil) and behaviour therapy in the treatment of obsessive neurosis.,,yes,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:17
D0017849,"The Effects of Toxic Heavy Metals Lead, Cadmium and Copper on the Epidemiology of Male and Female Infertility.",,yes,EXCLUDE (no eligible topic),No specific climate hazard mentioned; mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:19
D0126150,Development of [11C]mG3N001 as a PET imaging ligand for metabotropic glutamate receptor 3 (mGluR3),,yes,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:22
D0003618,Impact of the home indoor environment on adult asthma and rhinitis.,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:24
D0109219,Wool goes technical,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:26
D0091834,Association between long-term ozone exposure and readmission for chronic obstructive pulmonary disease exacerbation,,no,EXCLUDE (no eligible topic),No eligible hazard topics present in the record.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:29
D0024999,An Australian disaster: The 1983 bushfires,wildfire,yes,INCLUDE,wildfire:INCLUDE,"{""wildfire"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Study links bushfire exposure to PTSD in humans.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:33
D0000633,Epidural narcotics in volunteers: Sensitivity to pain and to carbon dioxide,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:35
D0073897,Respiratory syncytial virus bronchiolitis: Impact of second-hand smoke exposure on immune profiles,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:37
D0031639,Forced cold air cooling for pain reduction during filler and botulinum toxin injections: How we do it,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:40
D0018531,The epidemiological evidence linking exposure to ambient particulate matter with neurodevelopmental disorders: A systematic review and meta-analysis,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:42
D0007105,Agalsidase alfa: A review of its use in the management of fabry disease,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:44
D0036988,The temperature dependence of electrical excitability in fish hearts,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study focuses on fish cardiac function, not human mental health.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:49
D0055982,"Masol (India, Punjab): Horses (Equus) and hominins in the sub-Himalayan floodplain as early as 2.95 Ma. A pluridisciplinary synthesis and a hypothesis of disper",,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:51
D0114710,Influence of thermohygrometric factors on the sweat depression during heat acclimatization by controlled hyperthermia procedure in man,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""No measured mental-health outcome reported.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:55
D0127412,A Multicenter Study to Identify Determinants Associated With Black Carbon Concentration in Biological Samples and Predictors of Quality of Life in Different Sub,,no,EXCLUDE (no eligible topic),No specific hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:36:58
D0071912,CPR variability during ground ambulance transport of patients in cardiac arrest,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:00
D0050437,Efficiency of pain inhibition and facilitation of fibromyalgia patients is not different from healthy controls: Relevance of sensitivity-adjusted test stimuli,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:03
D0091937,Co-development of intervention and implementation programme theory for breathlessness self-management in India: A Realist Review,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:05
D0050261,Development of a patient-reported outcome questionnaire to assess signs and symptoms of hidradenitis suppurativa: The Hidradenitis Suppurativa Symptom Diary,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:08
D0073218,Descriptive study of mortality in Abidjan burn care unit,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:10
D0060297,The assessment of emotional reactivity: A scale development and validation study,,yes,EXCLUDE (no eligible topic),No specific climate hazard is mentioned.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:13
D0094895,DURVALUMAB-ASSOCIATED ENCEPHALITIS: AN UNCOMMON PRESENTATION TO A COMMONLY USED IMMUNOTHERAPY,,yes,EXCLUDE (no eligible topic),No specific climate hazard mentioned; mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:16
D0047020,Structure regulation and influence of comb copolymers as pour point depressants on low temperature fluidity of diesel fuel,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:18
D0069248,"Adverse events medication treatment costs in a chronically, severely mentally ill forensics population",,yes,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:21
D0079774,"Effect of experience, equipment and fire actions in psychophysiological response and memory of soldiers in actual underground operations",,yes,EXCLUDE (no eligible topic),"No specific climate hazard mentioned, but mental health signals present.",{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:23
D0074693,Smoke and (in)flame: Risk of copd in systemic autoimmune rheumatic diseases,,no,EXCLUDE (no eligible topic),No eligible hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:25
D0092234,On-Duty Resting Heart Rate Variability at the Fire Station Is Related to Cardiorespiratory Fitness and Physical Activity Levels in Firefighters,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:28
D0098221,The brainstem and mental health tribunals in Scotland,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:30
D0106451,[To establish the syndrome-typing model of psoriasis vulgaris blood-heat syndrome based on the set pair analysis method].,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:33
D0112275,Potential wetland detection using IfSAR-derived digital elevation model and Landsat 8 OLI images,,no,EXCLUDE (no eligible topic),No specific hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:35
D0103219,[The so-called livedo racemosa syndrome of the skin with cerebral changes].,,no,EXCLUDE (no eligible topic),No relevant hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:38
D0050266,Outcomes of Heart Transplantation Using a Temperature-controlled Hypothermic Storage System,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:40
D0050539,Design and development of IV fluid warming system using TRIZ methodology,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Study focuses on IV fluid warming, not ambient temperature exposure.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:44
D0128292,Interventions for Maximizing Patient And Family Smoking Cessation Together,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:47
D0108780,"Sequelae of moderate finger frostbite as assessed by subjective sensations, clinical signs, and thermophysiological responses.",temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Measured outcomes are physical, not mental health.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:51
D0090369,PROSER1 modulates DNA demethylation through dual mechanisms to prevent syndromic developmental malformations,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:54
D0025488,Sedimentation in low-gradient desert margin systems: A comparison of the Late Triassic of northwest Somerset (England) and the late Quaternary of east-central A,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:56
D0020035,A dataset of soil microstructure features and physicochemical properties for 1968 and climate sequence for 1951-1992 in the Caspian lowland.,,no,EXCLUDE (no eligible topic),No specific hazard topic is present; only mentions temperature data.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:37:59
D0077564,Maternal blood arsenic levels and associations with birth weight-for-gestational age,,no,EXCLUDE (no eligible topic),No eligible hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:02
D0003077,"Mortality and morbidity among traditionally circumcised Xhosa boys in the Eastern Cape Province, South Africa.",,no,EXCLUDE (no eligible topic),No relevant climate hazard topics identified.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:04
D0071913,Predictors of success in smoking cessation among Italian adults motivated to quit,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:06
D0019136,Severe Heat Stroke Resuscitation Using a Body Bag in a Community Emergency Department.,temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Outcome is related to physical health, not mental health.""}}",gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:10
D0105423,Postoperative pain management for arthroscopic shoulder surgery: interscalene block versus patient-controlled infusion of 0.25% bupivicaine.,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:13
D0083774,Comorbid alcohol use disorder in psychiatric MDD patients: A five-year prospective study,,yes,EXCLUDE (no eligible topic),No eligible hazard topics present; focuses on mental health and alcohol use disorder.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:15
D0106395,Endovascular radiofrequency ablation for varicose veins: an evidence-based analysis.,,no,EXCLUDE (no eligible topic),No relevant climate hazard or mental health signal present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:17
D0106446,[Study on the differential gene expressions of chronic hepatitis B patients of gan depression pi deficiency syndrome and pi-wei damp-heat syndrome].,,no,EXCLUDE (no eligible topic),No relevant climate hazard topics present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:20
D0102109,An investigation of individual responses to chromatic illumination,,no,EXCLUDE (no eligible topic),No relevant hazard topics or mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:22
D0130755,"The relations among perfectionism, achievement goals, and psychological adjustment in college students",,yes,EXCLUDE (no eligible topic),No specific climate hazard mentioned; mental health signals present.,{},gpt-4o-mini,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T06:38:25
