dedup_id,title,candidate_topics,mental_health_signal,final_decision,one_line_reason,per_topic,model_name,criteria_version,screened_at
D0061654,Superconducting properties of the singlet-ground-state system (LaPr)Sn3,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present; condensed matter physics topic.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:22:48
D0008023,In the eye of the storm or the bullseye of the media: Social media use during Hurricane Sandy as a predictor of post-traumatic stress,cyclone,yes,INCLUDE,cyclone:INCLUDE,"{""cyclone"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Hurricane Sandy exposure and PTSD measured in empirical study.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:22:55
D0004060,Controversies in stable coronary artery disease.,,no,EXCLUDE (no eligible topic),No mention of any climate hazard exposure; record is about coronary artery disease management.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:07
D0006580,Sequestration of toxic oligomers by HspB1 as a cytoprotective mechanism.,,no,EXCLUDE (no eligible topic),No mention of climate hazards; study on heat shock proteins in Alzheimer's.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:12
D0102939,A comparison of clomipramine hydrochloride (Anafranil) and behaviour therapy in the treatment of obsessive neurosis.,,yes,EXCLUDE (no eligible topic),No climate hazard mentioned; record about pharmacotherapy and behaviour therapy for obsessive neurosis.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:16
D0017849,"The Effects of Toxic Heavy Metals Lead, Cadmium and Copper on the Epidemiology of Male and Female Infertility.",,no,EXCLUDE (no eligible topic),No climate hazard mentioned; focuses on heavy metals and infertility.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:20
D0126150,Development of [11C]mG3N001 as a PET imaging ligand for metabotropic glutamate receptor 3 (mGluR3),,no,EXCLUDE (no eligible topic),PET ligand development study with no climate hazard exposure,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:24
D0003618,Impact of the home indoor environment on adult asthma and rhinitis.,,no,EXCLUDE (no eligible topic),No climate hazard topic; indoor environment study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:27
D0109219,Wool goes technical,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; topic is wool fabric performance.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:30
D0091834,Association between long-term ozone exposure and readmission for chronic obstructive pulmonary disease exacerbation,,no,EXCLUDE (no eligible topic),No eligible hazard topic; focuses on ozone exposure and COPD readmission.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:34
D0024999,An Australian disaster: The 1983 bushfires,wildfire,yes,INCLUDE,wildfire:INCLUDE,"{""wildfire"": {""decision"": ""INCLUDE"", ""review_flag"": false, ""reason"": ""Explicit bushfire exposure and PTSD among firefighters.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:42
D0000633,Epidural narcotics in volunteers: Sensitivity to pain and to carbon dioxide,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:45
D0073897,Respiratory syncytial virus bronchiolitis: Impact of second-hand smoke exposure on immune profiles,,no,EXCLUDE (no eligible topic),No climate hazard topic present; record focuses on RSV and second-hand smoke.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:48
D0031639,Forced cold air cooling for pain reduction during filler and botulinum toxin injections: How we do it,,no,EXCLUDE (no eligible topic),"Forced cold air for cosmetic injections, not ambient temperature exposure or climate hazard.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:51
D0018531,The epidemiological evidence linking exposure to ambient particulate matter with neurodevelopmental disorders: A systematic review and meta-analysis,,no,EXCLUDE (no eligible topic),"Exposure is ambient PM, not a specific climate hazard; no mention of temperature, wildfire, flood, cyclone, or drought.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:55
D0007105,Agalsidase alfa: A review of its use in the management of fabry disease,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; drug review for Fabry disease.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:23:58
D0036988,The temperature dependence of electrical excitability in fish hearts,,no,EXCLUDE (no eligible topic),"Record about fish cardiac physiology, not human health.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:03
D0055982,"Masol (India, Punjab): Horses (Equus) and hominins in the sub-Himalayan floodplain as early as 2.95 Ma. A pluridisciplinary synthesis and a hypothesis of disper",,no,EXCLUDE (no eligible topic),"Record is about paleontology and hominins, no climate hazard or mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:06
D0114710,Influence of thermohygrometric factors on the sweat depression during heat acclimatization by controlled hyperthermia procedure in man,,no,EXCLUDE (no eligible topic),Controlled laboratory hyperthermia study; no ambient climate hazard exposure.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:11
D0127412,A Multicenter Study to Identify Determinants Associated With Black Carbon Concentration in Biological Samples and Predictors of Quality of Life in Different Sub,,unclear,EXCLUDE (no eligible topic),No climate hazard mentioned; QoL signal unclear.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:27
D0071912,CPR variability during ground ambulance transport of patients in cardiac arrest,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:31
D0050437,Efficiency of pain inhibition and facilitation of fibromyalgia patients is not different from healthy controls: Relevance of sensitivity-adjusted test stimuli,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:34
D0091937,Co-development of intervention and implementation programme theory for breathlessness self-management in India: A Realist Review,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; record is about breathlessness self-management in India.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:37
D0050261,Development of a patient-reported outcome questionnaire to assess signs and symptoms of hidradenitis suppurativa: The Hidradenitis Suppurativa Symptom Diary,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; focuses on hidradenitis suppurativa questionnaire development.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:41
D0073218,Descriptive study of mortality in Abidjan burn care unit,,no,EXCLUDE (no eligible topic),No climate hazard exposure; study on burn injuries from domestic accidents.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:44
D0060297,The assessment of emotional reactivity: A scale development and validation study,,yes,EXCLUDE (no eligible topic),No climate hazard exposure; scale validation with lab stressors only.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:49
D0094895,DURVALUMAB-ASSOCIATED ENCEPHALITIS: AN UNCOMMON PRESENTATION TO A COMMONLY USED IMMUNOTHERAPY,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:53
D0047020,Structure regulation and influence of comb copolymers as pour point depressants on low temperature fluidity of diesel fuel,,no,EXCLUDE (no eligible topic),"Diesel fuel additive study; no human population, hazard, or mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:24:56
D0069248,"Adverse events medication treatment costs in a chronically, severely mentally ill forensics population",,yes,EXCLUDE (no eligible topic),No climate hazard mentioned; abstract discusses medication adverse events in mentally ill forensic patients.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:00
D0079774,"Effect of experience, equipment and fire actions in psychophysiological response and memory of soldiers in actual underground operations",,no,EXCLUDE (no eligible topic),"No climate hazard mentioned; fire refers to combat actions, not wildfire.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:23
D0074693,Smoke and (in)flame: Risk of copd in systemic autoimmune rheumatic diseases,,no,EXCLUDE (no eligible topic),No mention of any hazard topic; focus is on COPD in autoimmune diseases.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:26
D0092234,On-Duty Resting Heart Rate Variability at the Fire Station Is Related to Cardiorespiratory Fitness and Physical Activity Levels in Firefighters,,no,EXCLUDE (no eligible topic),No climate hazard mentioned; record focuses on firefighter fitness and HRV.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:30
D0098221,The brainstem and mental health tribunals in Scotland,,yes,EXCLUDE (no eligible topic),No climate hazard mentioned; metaphorical heat only.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:34
D0106451,[To establish the syndrome-typing model of psoriasis vulgaris blood-heat syndrome based on the set pair analysis method].,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present; unrelated clinical study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:37
D0112275,Potential wetland detection using IfSAR-derived digital elevation model and Landsat 8 OLI images,,no,EXCLUDE (no eligible topic),No mention of climate hazards or mental health; remote sensing wetland mapping study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:40
D0103219,[The so-called livedo racemosa syndrome of the skin with cerebral changes].,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal present.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:47
D0050266,Outcomes of Heart Transplantation Using a Temperature-controlled Hypothermic Storage System,,no,EXCLUDE (no eligible topic),No climate hazard exposure; about organ storage temperature.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:52
D0050539,Design and development of IV fluid warming system using TRIZ methodology,,no,EXCLUDE (no eligible topic),IV fluid warming device for clinical hypothermia; no climate hazard or mental health.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:25:59
D0128292,Interventions for Maximizing Patient And Family Smoking Cessation Together,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal in title or abstract.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:03
D0108780,"Sequelae of moderate finger frostbite as assessed by subjective sensations, clinical signs, and thermophysiological responses.",temperature,no,EXCLUDE,temperature:EXCLUDE,"{""temperature"": {""decision"": ""EXCLUDE"", ""review_flag"": false, ""reason"": ""Measured outcome is physical frostbite sequelae, not mental health.""}}",deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:11
D0090369,PROSER1 modulates DNA demethylation through dual mechanisms to prevent syndromic developmental malformations,,no,EXCLUDE (no eligible topic),No climate hazard or mental health signal; molecular biology study.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:14
D0025488,Sedimentation in low-gradient desert margin systems: A comparison of the Late Triassic of northwest Somerset (England) and the late Quaternary of east-central A,,no,EXCLUDE (no eligible topic),Geological study; no climate hazard or human exposure mentioned.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:17
D0020035,A dataset of soil microstructure features and physicochemical properties for 1968 and climate sequence for 1951-1992 in the Caspian lowland.,,no,EXCLUDE (no eligible topic),"Record focuses on soil properties and climate data, no human exposure or mental health signal.",{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:20
D0077564,Maternal blood arsenic levels and associations with birth weight-for-gestational age,,no,EXCLUDE (no eligible topic),No climate hazard exposure mentioned; focus on arsenic and birth weight.,{},deepseek-v4-flash,per-topic prompt set 00-05 v2 (outcome discipline),2026-07-19T08:26:23
